Title,ExperienceLevel,YearsOfExperience,Skills,YearsOfExperience_Min,ExperienceLevel_Normalized
Project Manager,Fresher,0-1,"Basic knowledge of Waterfall and Agile; Task and milestone tracking; Communication and coordination; Problem-solving and critical thinking; Time management; Team collaboration; Familiarity with project tools (MS Project, Trello); Resource allocation basics; Reporting and documentation; Adaptability",0,Entry-Level
Project Manager,Fresher,0-1,"Project management methodology basics; Communication and interpersonal skills; Time management; Problem-solving; Teamwork and collaboration; Familiarity with Jira, MS Project, Trello; Basic budgeting; Task scheduling; Reporting; Adaptability",0,Entry-Level
Project Manager,Fresher,0-1,"Understanding of Agile, Scrum, Waterfall; Basic project planning; Team collaboration; Communication; Time management; Problem-solving; Resource allocation basics; KPI tracking; Familiarity with MS Project and Trello; Adaptability",0,Entry-Level
Project Manager,Experienced,3-5,"Advanced project planning and scheduling; Risk management and mitigation; Stakeholder management and negotiation; Team leadership and conflict resolution; Change management; Budgeting and resource allocation; Use of MS Project, Primavera, Jira; Data-driven reporting and dashboards; Cross-functional collaboration; Strategic alignment with business goals",3,Mid-Level
Project Manager,Experienced,4-6,"Project scheduling and execution; Budget and resource management; Risk assessment and mitigation; Stakeholder communication; Team leadership; Conflict resolution; Change management; Use of Jira, MS Project, Primavera; Data-driven reporting; Strategic project alignment",4,Mid-Level
Project Manager,Experienced,5-7,"Advanced project planning; Scheduling and budgeting; Risk and quality management; Stakeholder engagement; Team leadership; Conflict resolution; Change management; Use of project management tools (MS Project, Jira, Trello); Reporting and dashboards; Strategic alignment",5,Senior-Level
Project Manager,Experienced,6-9,"Project lifecycle management; Advanced scheduling and budgeting; Risk and quality oversight; Stakeholder communication; Team management and conflict resolution; Change management; Reporting and dashboard creation; Data-driven decision making; Use of MS Project, Primavera, Jira, Trello; Strategic project alignment",6,Senior-Level
Project Manager,Experienced,7-10,"End-to-end project management; Advanced scheduling, budgeting, and resource allocation; Risk assessment and mitigation; Stakeholder management; Team leadership and conflict resolution; Change management; Use of project management tools (MS Project, Jira, Trello, Asana); Reporting and dashboard creation; Strategic planning; Cross-functional collaboration",7,Senior-Level
Project Manager,Experienced,8-12,"Strategic project management; Advanced budgeting and resource allocation; Risk and quality management; Stakeholder engagement; Team leadership; Conflict resolution; Change management; Reporting and analytics; Use of MS Project, Primavera, Jira; Cross-functional collaboration",8,Senior-Level
Project Manager,Experienced,10-15,"Project strategy and execution; Scheduling and budgeting; Risk assessment and mitigation; Stakeholder management and negotiation; Team leadership and conflict resolution; Change management; Use of project management tools (MS Project, Primavera, Jira, Trello, Asana); Reporting and analytics; Strategic alignment; Cross-functional collaboration",10,Senior-Level
Project Manager,Experienced,12-15,"Advanced project management; Scheduling and budgeting; Risk and quality oversight; Stakeholder engagement and communication; Team leadership and conflict resolution; Change management; Use of MS Project, Primavera, Jira, Trello; Reporting and dashboards; Strategic alignment; Cross-functional collaboration",12,Senior-Level
Project Manager,Experienced,10-14,"Project planning and execution; Budgeting and resource management; Risk assessment and mitigation; Stakeholder management; Team leadership; Conflict resolution; Change management; Use of project management tools (MS Project, Jira, Trello, Asana); Reporting and dashboards; Strategic alignment",10,Senior-Level
Project Manager,Experienced,11-15,"Advanced project scheduling and planning; Budget and resource management; Risk management and mitigation; Stakeholder communication and engagement; Team leadership and mentoring; Conflict resolution; Change management; Reporting and analytics; Use of PM tools (MS Project, Jira, Trello, Asana); Strategic project alignment",11,Senior-Level
Project Manager,Experienced,12-16,"Strategic project management; Advanced budgeting and resource allocation; Risk and quality oversight; Stakeholder engagement; Team leadership and conflict resolution; Change management; Use of project management software (MS Project, Jira, Trello, Asana); Reporting and dashboards; Cross-functional collaboration; Strategic alignment",12,Senior-Level
Project Manager,Experienced,13-17,End-to-end project management; Scheduling and budgeting; Resource allocation; Risk assessment and mitigation; Stakeholder management; Team leadership; Conflict resolution; Change management; Reporting and dashboards; Cross-functional collaboration,13,Senior-Level
Project Manager,Experienced,14-18,"Advanced project planning and execution; Budget and resource management; Risk and quality oversight; Stakeholder communication; Team leadership and mentoring; Conflict resolution; Change management; Reporting and dashboards; Use of project management tools (MS Project, Jira, Trello, Asana); Cross-functional collaboration",14,Senior-Level
Project Manager,Experienced,15-20,Strategic project management; Budgeting and resource allocation; Risk and quality oversight; Stakeholder engagement and negotiation; Team leadership; Conflict resolution; Change management; Reporting and dashboards; Cross-functional collaboration; Strategic alignment,15,Senior-Level
Project Manager,Experienced,15-20,End-to-end project management; Advanced scheduling and budgeting; Resource allocation; Risk assessment and mitigation; Stakeholder management and communication; Team leadership; Conflict resolution; Change management; Reporting and dashboards; Cross-functional collaboration,15,Senior-Level
Python Developer,Fresher,0-1,Python basics; Data types; Control flow; Functions; Exception handling; OOP basics; Django basics; Flask basics; Pandas basics; NumPy basics; Matplotlib basics; HTML basics; CSS basics; JavaScript basics; SQL basics; MongoDB basics; Git basics; unittest basics; Communication; Teamwork,0,Entry-Level
Python Developer,Fresher,0-1,Python basics; OOP basics; Functions; Exception handling; Django basics; Flask basics; FastAPI basics; Pandas basics; NumPy basics; Matplotlib basics; SQL basics; MongoDB basics; Git basics; unittest basics; Communication; Teamwork; Problem-solving,0,Entry-Level
Python Developer,Fresher,0-1,Python basics; Data types; Control flow; Functions; OOP; Exception handling; Django basics; Flask basics; FastAPI basics; Pandas basics; NumPy basics; Matplotlib basics; SQL basics; MongoDB basics; Git basics; unittest basics; Communication; Teamwork; Adaptability,0,Entry-Level
Python Developer,Fresher,0-1,Python basics; OOP basics; Functions; Exception handling; Django basics; Flask basics; FastAPI basics; Pandas basics; NumPy basics; Matplotlib basics; SQL basics; MongoDB basics; Git basics; unittest basics; Communication; Teamwork; Problem-solving,0,Entry-Level
Python Developer,Fresher,0-1,Python basics; OOP basics; Control flow; Functions; Exception handling; Django basics; Flask basics; FastAPI basics; Pandas basics; NumPy basics; Matplotlib basics; SQL basics; MongoDB basics; Git basics; PyTest basics; Communication; Teamwork; Problem-solving,0,Entry-Level
Python Developer,Fresher,0-1,Python basics; OOP basics; Functions; Exception handling; Django basics; Flask basics; FastAPI basics; Pandas basics; NumPy basics; Matplotlib basics; SQL basics; MongoDB basics; Git basics; unittest basics; Communication; Teamwork; Problem-solving; Adaptability,0,Entry-Level
Python Developer,Fresher,0-1,Python basics; Data types; Control flow; Functions; OOP basics; Exception handling; Django basics; Flask basics; FastAPI basics; Pandas basics; NumPy basics; Matplotlib basics; SQL basics; MongoDB basics; Git basics; PyTest basics; Communication; Teamwork,0,Entry-Level
Python Developer,Fresher,0-1,Python basics; OOP basics; Functions; Exception handling; Django basics; Flask basics; FastAPI basics; Pandas basics; NumPy basics; Matplotlib basics; SQL basics; MongoDB basics; Git basics; unittest basics; Communication; Teamwork; Problem-solving,0,Entry-Level
Python Developer,Fresher,0-1,Python basics; OOP basics; Functions; Exception handling; Django basics; Flask basics; FastAPI basics; Pandas basics; NumPy basics; Matplotlib basics; SQL basics; MongoDB basics; Git basics; PyTest basics; Communication; Teamwork; Problem-solving,0,Entry-Level
Python Developer,Fresher,0-1,Python basics; OOP basics; Functions; Exception handling; Django basics; Flask basics; FastAPI basics; Pandas basics; NumPy basics; Matplotlib basics; SQL basics; MongoDB basics; Git basics; unittest basics; Communication; Teamwork; Problem-solving; Adaptability,0,Entry-Level
Python Developer,Experienced,3+,Python advanced; Async programming; Decorators; Generators; Django advanced; Flask advanced; FastAPI; TensorFlow basics; Scikit-learn; PyTorch basics; REST APIs; GraphQL basics; PostgreSQL; MySQL; NoSQL basics; SQLAlchemy; Docker basics; AWS basics; PyTest advanced; Leadership; Team collaboration,3,Mid-Level
Python Developer,Experienced,4+,Python advanced; Async programming; Decorators; Generators; Django advanced; Flask advanced; FastAPI; TensorFlow; Scikit-learn; PyTorch; REST APIs; GraphQL; PostgreSQL; MySQL; NoSQL; SQLAlchemy; Docker; Kubernetes basics; AWS basics; Leadership; Team collaboration,4,Mid-Level
Python Developer,Experienced,5+,Python advanced; Async programming; Decorators; Generators; Metaprogramming; Django advanced; Flask advanced; FastAPI; TensorFlow; Scikit-learn; PyTorch; REST APIs; GraphQL; PostgreSQL; MySQL; NoSQL; SQLAlchemy; Docker; Kubernetes; AWS; Leadership; Team collaboration,5,Senior-Level
Python Developer,Experienced,5+,Python advanced; Async programming; Decorators; Generators; Metaprogramming; Django advanced; Flask advanced; FastAPI; TensorFlow; Scikit-learn; PyTorch; REST APIs; GraphQL; PostgreSQL; MySQL; NoSQL; SQLAlchemy; Docker; Kubernetes; AWS; Leadership; Project management,5,Senior-Level
Python Developer,Experienced,6+,Python advanced; Async programming; Decorators; Generators; Metaprogramming; Django advanced; Flask advanced; FastAPI; TensorFlow; Scikit-learn; PyTorch; REST APIs; GraphQL; PostgreSQL; MySQL; NoSQL; SQLAlchemy; Docker; Kubernetes; AWS; Leadership; Team collaboration; Innovation management,6,Senior-Level
Python Developer,Experienced,5-7,Python advanced; Async programming; Decorators; Generators; Metaprogramming; Django; Flask; FastAPI; TensorFlow; Scikit-learn; PyTorch; REST APIs; GraphQL; PostgreSQL; MySQL; NoSQL; SQLAlchemy; Docker; Kubernetes; AWS; Leadership; Team collaboration,5,Senior-Level
Python Developer,Experienced,6+,Python advanced; Async programming; Decorators; Generators; Metaprogramming; Django; Flask; FastAPI; TensorFlow; Scikit-learn; PyTorch; REST APIs; GraphQL; PostgreSQL; MySQL; NoSQL; SQLAlchemy; Docker; Kubernetes; AWS; Leadership; Project management,6,Senior-Level
Python Developer,Experienced,5+,Python advanced; Async programming; Decorators; Generators; Metaprogramming; Django; Flask; FastAPI; TensorFlow; Scikit-learn; PyTorch; REST APIs; GraphQL; PostgreSQL; MySQL; NoSQL; SQLAlchemy; Docker; Kubernetes; AWS; Leadership; Team collaboration; Innovation management,5,Senior-Level
Python Developer,Experienced,6+,Python advanced; Async programming; Decorators; Generators; Metaprogramming; Django; Flask; FastAPI; TensorFlow; Scikit-learn; PyTorch; REST APIs; GraphQL; PostgreSQL; MySQL; NoSQL; SQLAlchemy; Docker; Kubernetes; AWS; Leadership; Project management; Innovation management,6,Senior-Level
Python Developer,Experienced,5+,Python advanced; Async programming; Decorators; Generators; Metaprogramming; Django; Flask; FastAPI; TensorFlow; Scikit-learn; PyTorch; REST APIs; GraphQL; PostgreSQL; MySQL; NoSQL; SQLAlchemy; Docker; Kubernetes; AWS; Leadership; Team collaboration; Innovation,5,Senior-Level
QA Engineer,Entry-Level,0–1 year,"Manual Testing: Functional, Regression, Black-box; Selenium basics; Appium basics; Cucumber awareness; Java; Python; JavaScript basics; JIRA; Bugzilla; TestRail; Postman basics; SoapUI basics; Test Documentation",0,Entry-Level
QA Engineer,Entry-Level,0–1 year,"Manual Testing; Basic Automation: Selenium WebDriver, Appium, Cucumber; Java; Python; JavaScript; JIRA; Bugzilla; Test Documentation; Postman basics; SoapUI basics",0,Entry-Level
QA Engineer,Entry-Level,0–1 year,"Manual Testing; Basic Automation: Selenium, Appium, Cucumber; Java; Python; JavaScript; JIRA; TestRail; Postman basics; SoapUI basics; Test Documentation",0,Entry-Level
QA Engineer,Entry-Level,0–1 year,"Manual Testing; Automation Awareness: Selenium, Appium, Cucumber; Java; Python; JavaScript basics; JIRA; Bugzilla; TestRail; Postman basics; SoapUI basics; Test Documentation",0,Entry-Level
QA Engineer,Entry-Level,0–1 year,"Manual Testing; Automation Tools Awareness: Selenium, Appium, Cucumber; Java; Python; JavaScript; JIRA; Bugzilla; Postman basics; SoapUI basics; Test Documentation",0,Entry-Level
QA Engineer,Entry-Level,0–1 year,"Manual Testing; Automation: Selenium, Appium, Cucumber basic knowledge; Java; Python; JavaScript; JIRA; TestRail; Postman basics; SoapUI basics; Test Documentation",0,Entry-Level
QA Engineer,Entry-Level,0–1 year,"Manual Testing; Basic Automation: Selenium, Appium, Cucumber; Java; Python; JavaScript; JIRA; Bugzilla; Postman basics; SoapUI basics; Test Documentation",0,Entry-Level
